status,project,additional,timePlayed
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:30:09Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:29:54Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:30:09Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:31:31Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:31:31Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:33:08Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:33:14Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:33:32Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:34:09Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:33:08Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:33:14Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:33:32Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:34:09Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:35:03Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:35:03Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:36:42Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:36:56Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:37:00Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:36:42Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:36:56Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:37:00Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:39:25Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:39:50Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:39:25Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:39:50Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:41:17Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:41:55Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:41:17Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:41:55Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:42:47Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:43:03Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:43:21Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:42:47Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:43:03Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:43:21Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:44:43Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:44:50Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:45:05Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:44:43Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:44:50Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:45:05Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:46:27Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:46:50Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:48:06Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:46:27Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:46:50Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:48:06Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:48:33Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:50:07Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:48:33Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:50:07Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:51:21Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:51:37Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:51:21Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:51:37Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:52:40Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:53:50Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:52:40Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:53:50Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:54:22Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:55:21Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:55:43Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:54:22Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:55:21Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:55:43Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:57:17Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:57:39Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:57:17Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:57:39Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:59:24Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:59:30Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:59:47Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:59:24Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T13:59:30Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T13:59:47Z
TERMOS_ABANDONADO,66f479e271aa00601b17fe4f,,2025-04-05T14:00:34Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:01:23Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:01:53Z
TERMOS_ABANDONADO,66f479e271aa00601b17fe4f,,2025-04-05T14:00:34Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:01:23Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:01:53Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:03:31Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:03:57Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:03:31Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:03:57Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:05:51Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:06:14Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:05:51Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:06:14Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:07:21Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:07:55Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:07:21Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:07:55Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:09:56Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:10:11Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:09:56Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:10:11Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:11:11Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:11:34Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:11:11Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:11:34Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:12:29Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:12:52Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:13:06Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:13:39Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:13:55Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:12:29Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:12:52Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:13:06Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:13:39Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:13:55Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:14:57Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:15:14Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:14:57Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:15:14Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:16:24Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:16:39Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:17:40Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:16:24Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:16:39Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:17:40Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:19:25Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:20:10Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:19:25Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:20:10Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:21:06Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:21:20Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:22:18Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:21:06Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:21:20Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:22:18Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:22:33Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:22:33Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:26:59Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:27:23Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:26:59Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:27:23Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:28:40Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:29:08Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:28:40Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:29:08Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:30:27Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:30:50Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:30:55Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:30:56Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:30:56Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:31:41Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:31:59Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:30:27Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:30:50Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:30:55Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:30:56Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:30:56Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:31:41Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:31:59Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:34:49Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:35:06Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:36:03Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:34:49Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:35:06Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:36:03Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:37:07Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:37:08Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:37:08Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:37:38Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:38:00Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:37:07Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:37:08Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:37:08Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:37:38Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:38:00Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:39:33Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:39:54Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:39:58Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:39:33Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:39:54Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:39:58Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:40:45Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:41:00Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:41:01Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:41:36Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:42:10Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:40:45Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:41:00Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:41:01Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:41:36Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:42:10Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:42:37Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:44:03Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:44:21Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:44:25Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:44:25Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:42:37Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:44:03Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:44:21Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:44:25Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:44:25Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:46:07Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:46:23Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:46:07Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:46:23Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:46:45Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:47:54Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:48:11Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:46:45Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:47:54Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:48:11Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:49:14Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:50:24Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:49:14Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:50:24Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:51:35Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:51:35Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:53:33Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:53:33Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:54:43Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:55:06Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:55:53Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:56:19Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:54:43Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:55:06Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:55:53Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:56:19Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:57:05Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:57:22Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:57:05Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:57:22Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:58:38Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:58:56Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T14:58:38Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T14:58:56Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:03:03Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:03:04Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:03:04Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:05:03Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:05:04Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:05:04Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:05:24Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:06:21Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:05:03Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:05:04Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:05:04Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:05:24Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:06:21Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:25:24Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:25:57Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:26:17Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:25:24Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:25:57Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:26:17Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:27:22Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:28:12Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:27:22Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:28:12Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:31:08Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:31:27Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:31:08Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:31:27Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:35:45Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:36:15Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:35:45Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:36:15Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:37:40Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:37:59Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:38:05Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:38:06Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:38:06Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:37:40Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:37:59Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:38:05Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:38:06Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:38:06Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:39:29Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:39:44Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:39:29Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:39:44Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:40:48Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:40:54Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:42:10Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:42:30Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:40:48Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:40:54Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:42:10Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:42:30Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:43:49Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:44:21Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:43:49Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:44:21Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:45:40Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:46:00Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:45:40Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:46:00Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:46:55Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:47:20Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:48:38Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:46:55Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:47:20Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:48:38Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:48:58Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:49:58Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:50:18Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:48:58Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:49:58Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:50:18Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:52:16Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-05T15:52:32Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-05T15:52:16Z
